movie_id,movie_key,movie_folder,primary_video_path,primary_video_original_name,primary_video_canonical_name,primary_video_confidence,video_candidate_count,auxiliary_video_count,multiple_full_movie_candidates,external_subtitle_count,english_external_subtitle_count,embedded_subtitle_count,has_english_subtitle,image_asset_count,release_metadata_count,archive_count,unknown_file_count,rename_required,rename_status,cleanup_candidate_count,cleanup_status,manual_review_required,manual_review_reasons
tt2582802,tt2582802_Whiplash,tt2582802_Whiplash,,,,none,0,0,False,0,0,0,False,0,0,0,0,False,NOT_REQUIRED,0,NONE,True,NO_USABLE_PRIMARY_VIDEO;MANUAL_REVIEW
tt2584384,tt2584384_JojoRabbit,tt2584384_JojoRabbit,tt2584384_JojoRabbit/2019.1080p.BluRay.x264-中英双字.mp4,2019.1080p.BluRay.x264-中英双字.mp4,tt2584384_JojoRabbit.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt26581740,tt26581740_Weapons,tt26581740_Weapons,tt26581740_Weapons/150538_凶器 Weapons.2025.1080p.官方中英字幕.404.mp4,150538_凶器 Weapons.2025.1080p.官方中英字幕.404.mp4,tt26581740_Weapons.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt27714581,tt27714581_SentimentalValue,tt27714581_SentimentalValue,tt27714581_SentimentalValue/Sentimental.Value.2025.MULTi.1080p.WEB-DL.H264.DDP5.1.Atmos-HamiltonShare.mkv,Sentimental.Value.2025.MULTi.1080p.WEB-DL.H264.DDP5.1.Atmos-HamiltonShare.mkv,tt27714581_SentimentalValue.mkv,high,1,0,False,1,0,2,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt27847051,tt27847051_TheSecretAgent,tt27847051_TheSecretAgent,tt27847051_TheSecretAgent/The.Secret.Agent.2025.2160p.AMZN.WEB-DL.DDP5.1.H.265.mkv,The.Secret.Agent.2025.2160p.AMZN.WEB-DL.DDP5.1.H.265.mkv,tt27847051_TheSecretAgent.mkv,high,1,0,False,2,1,2,True,0,0,0,0,True,PLANNED,0,NONE,False,
tt28479262,tt28479262_SingSing,tt28479262_SingSing,tt28479262_SingSing/监狱剧院.Sing.Sing.人工中英字幕2023.1080p.MS.WEBDL.mp4,监狱剧院.Sing.Sing.人工中英字幕2023.1080p.MS.WEBDL.mp4,tt28479262_SingSing.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt28607951,tt28607951_Anora,tt28607951_Anora,tt28607951_Anora/2024.2160p.AMZN.WEB-DL.H265.HDR10+.DDP5.1.mkv,2024.2160p.AMZN.WEB-DL.H265.HDR10+.DDP5.1.mkv,tt28607951_Anora.mkv,high,1,0,False,1,0,3,True,0,0,0,0,True,PLANNED,0,NONE,False,
tt28607951,tt28607951_TheApprentice,tt28607951_TheApprentice,tt28607951_TheApprentice/2026.2160p.WEB-DL.H.265.HDR.60fps.DDP2.0.mp4,2026.2160p.WEB-DL.H.265.HDR.60fps.DDP2.0.mp4,tt28607951_TheApprentice.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt2980516,tt2980516_TheTheoryofEverything,tt2980516_TheTheoryofEverything,,,,none,0,0,False,0,0,0,False,0,0,0,0,False,NOT_REQUIRED,0,NONE,True,NO_USABLE_PRIMARY_VIDEO;MANUAL_REVIEW
tt30343021,tt30343021_SongSungBlue,tt30343021_SongSungBlue,tt30343021_SongSungBlue/Song.Sung.Blue.2025.HDR.2160p.WEB-DL.H.265.Atmos-HamiltonShare.mkv,Song.Sung.Blue.2025.HDR.2160p.WEB-DL.H.265.Atmos-HamiltonShare.mkv,tt30343021_SongSungBlue.mkv,high,1,0,False,1,0,3,True,0,0,0,0,True,PLANNED,0,NONE,False,
tt31193180,tt31193180_Sinners,tt31193180_Sinners,tt31193180_Sinners/Sinners (2025) 4K HDR10+流媒体版 杜比全景声DDP5.1 简英特效字幕 .mkv,Sinners (2025) 4K HDR10+流媒体版 杜比全景声DDP5.1 简英特效字幕 .mkv,tt31193180_Sinners.mkv,high,1,0,False,1,1,32,True,0,0,0,0,True,PLANNED,0,NONE,False,
tt3224458,tt3224458_ABeautifulDayInTheNeighborhood,tt3224458_ABeautifulDayInTheNeighborhood,tt3224458_ABeautifulDayInTheNeighborhood/邻里一MH的一天.mp4,邻里一MH的一天.mp4,tt3224458_ABeautifulDayInTheNeighborhood.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt32536315,tt32536315_BlueMoon,tt32536315_BlueMoon,tt32536315_BlueMoon/Blue.Moon.2025.2160p.WEB-DL.SDR.H.265..DDP5.1.Atmos-HamiltonShare.mkv,Blue.Moon.2025.2160p.WEB-DL.SDR.H.265..DDP5.1.Atmos-HamiltonShare.mkv,tt32536315_BlueMoon.mkv,high,1,0,False,1,0,2,True,0,0,0,0,True,PLANNED,0,NONE,False,
tt3281548,tt3281548_LittleWomen,tt3281548_LittleWomen,tt3281548_LittleWomen/小妇人 (2019) - 1080p 中英字幕.mkv,小妇人 (2019) - 1080p 中英字幕.mkv,tt3281548_LittleWomen.mkv,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt32916440,tt32916440_MartySupreme,tt32916440_MartySupreme,tt32916440_MartySupreme/Marty Supreme 2025 USA A24 BluRay 1080p TrueHD7.1 x265 10bit-CHD (1).mp4,Marty Supreme 2025 USA A24 BluRay 1080p TrueHD7.1 x265 10bit-CHD (1).mp4,tt32916440_MartySupreme.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt3316960,tt3316960_StillAlice,tt3316960_StillAlice,,,,none,0,0,False,0,0,0,False,0,0,0,0,False,NOT_REQUIRED,0,NONE,True,NO_USABLE_PRIMARY_VIDEO;MANUAL_REVIEW
tt3581652,tt3581652_WestSideStory,tt3581652_WestSideStory,tt3581652_WestSideStory/West.Side.Story.2021.2160p.WEB-DL.x265.8bit.SDR.DTS-HD.MA.7.1-NOGRP.mkv,West.Side.Story.2021.2160p.WEB-DL.x265.8bit.SDR.DTS-HD.MA.7.1-NOGRP.mkv,tt3581652_WestSideStory.mkv,high,1,0,False,1,0,26,True,0,0,0,0,True,PLANNED,0,NONE,False,
tt3704428,tt3704428_Elvis,tt3704428_Elvis,tt3704428_Elvis/Elvis.2022.2160p.WEB-DL.DDP5.1.Atmos.HDR.HEVC-BBQDDQ.mkv,Elvis.2022.2160p.WEB-DL.DDP5.1.Atmos.HDR.HEVC-BBQDDQ.mkv,tt3704428_Elvis.mkv,high,1,0,False,0,0,32,True,0,0,0,0,True,PLANNED,0,NONE,False,
tt4595882,tt4595882_CanYouEverForgiveMe,tt4595882_CanYouEverForgiveMe,tt4595882_CanYouEverForgiveMe/n能y谅w吗？.2018.BD1080p.中英双字.mp4,n能y谅w吗？.2018.BD1080p.中英双字.mp4,tt4595882_CanYouEverForgiveMe.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt4648786,tt4648786_Harriet,tt4648786_Harriet,tt4648786_Harriet/Harriet.2019.2160p.UHD.BluRay.REMUX.HEVC.HDR.TrueHD7.1-DreamHD.mkv,Harriet.2019.2160p.UHD.BluRay.REMUX.HEVC.HDR.TrueHD7.1-DreamHD.mkv,tt4648786_Harriet.mkv,high,1,0,False,0,0,5,True,0,0,0,0,True,PLANNED,0,NONE,False,
tt4995540,tt4995540_BeingTheRicardos,tt4995540_BeingTheRicardos,tt4995540_BeingTheRicardos/Being.the.Ricardos.2021.1080p v2.mp4,Being.the.Ricardos.2021.1080p v2.mp4,tt4995540_BeingTheRicardos.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt5083738,tt5083738_TheFavourite,tt5083738_TheFavourite,tt5083738_TheFavourite/宠儿.TheFavourite.BDrip1080P.中英双语.mp4,宠儿.TheFavourite.BDrip1080P.中英双语.mp4,tt5083738_TheFavourite.mp4,high,1,0,False,0,0,0,False,0,0,0,1,True,PLANNED,0,NONE,False,
tt5302918,tt5302918_Nyad,tt5302918_Nyad,tt5302918_Nyad/奈德.Nyad.2023.BD1080P.英语中字.mp4,奈德.Nyad.2023.BD1080P.英语中字.mp4,tt5302918_Nyad.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt5363618,tt5363618_SoundofMetal,tt5363618_SoundofMetal,tt5363618_SoundofMetal/[金属之声].Sound.of.Metal.2019.TW.BluRay.1080p.x264.DTS-CMCT.mkv,[金属之声].Sound.of.Metal.2019.TW.BluRay.1080p.x264.DTS-CMCT.mkv,tt5363618_SoundofMetal.mkv,high,1,0,False,0,0,5,True,0,0,0,0,True,PLANNED,0,NONE,False,
tt5537002,tt5537002_KillersOfTheFlowerMoon,tt5537002_KillersOfTheFlowerMoon,tt5537002_KillersOfTheFlowerMoon/KiIIers.of.the.FIower.Moon.2023.2160p.UHD.BluRay.REMUX.DV.HDR.HEVC.DTS-HD.MA.5.1.mkv,KiIIers.of.the.FIower.Moon.2023.2160p.UHD.BluRay.REMUX.DV.HDR.HEVC.DTS-HD.MA.5.1.mkv,tt5537002_KillersOfTheFlowerMoon.mkv,high,1,0,False,0,0,1,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt6155172,tt6155172_Roma,tt6155172_Roma,tt6155172_Roma/罗马.内嵌中字.2018.1080P.mp4,罗马.内嵌中字.2018.1080P.mp4,tt6155172_Roma.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt6266538,tt6266538_Vice,tt6266538_Vice,tt6266538_Vice/副总统.Vice.2018.HD1080P.X264.AAC.English.CHS-ENG.Mp4Ba.mp4,副总统.Vice.2018.HD1080P.X264.AAC.English.CHS-ENG.Mp4Ba.mp4,tt6266538_Vice.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt6710474,tt6710474_EverythingEverywhereAllAtOnce,tt6710474_EverythingEverywhereAllAtOnce,tt6710474_EverythingEverywhereAllAtOnce/S-瞬X全宇宙-远鉴字幕.mp4,S-瞬X全宇宙-远鉴字幕.mp4,tt6710474_EverythingEverywhereAllAtOnce.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt6966692,tt6966692_GreenBook,tt6966692_GreenBook,tt6966692_GreenBook/[绿皮书].Green.Book.2018.2160p.WEB-DL.60Fps.HQ.H265.10bit.DTS5.1.2Audios-UBWEB.mkv,[绿皮书].Green.Book.2018.2160p.WEB-DL.60Fps.HQ.H265.10bit.DTS5.1.2Audios-UBWEB.mkv,tt6966692_GreenBook.mkv,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt7125860,tt7125860_IfBealeStreetCouldTalk,tt7125860_IfBealeStreetCouldTalk,tt7125860_IfBealeStreetCouldTalk/If.Beale.Street.Could.Talk.2018.假如比尔街可以作证.中英字幕.mp4,If.Beale.Street.Could.Talk.2018.假如比尔街可以作证.中英字幕.mp4,tt7125860_IfBealeStreetCouldTalk.mp4,high,1,0,False,0,0,0,False,0,0,0,1,True,PLANNED,0,NONE,False,
tt7286456,tt7286456_Joker,tt7286456_Joker,tt7286456_Joker/Joker (2019) - 2160p BluRay REMUX DoVi HDR10 H265 TrueHD 7.1 Atmos.mkv,Joker (2019) - 2160p BluRay REMUX DoVi HDR10 H265 TrueHD 7.1 Atmos.mkv,tt7286456_Joker.mkv,high,1,0,False,0,0,5,False,9,1,0,0,True,PLANNED,10,PLANNED,False,
tt7349662,tt7349662_BlacKkKlansman,tt7349662_BlacKkKlansman,tt7349662_BlacKkKlansman/黑色党徒.BlacKkKlansman.2018.HD720P.中英双字.mp4,黑色党徒.BlacKkKlansman.2018.HD720P.中英双字.mp4,tt7349662_BlacKkKlansman.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt7653254,tt7653254_MarriageStory,tt7653254_MarriageStory,tt7653254_MarriageStory/婚姻故事 Marriage Story 1080p remux (2019).mkv,婚姻故事 Marriage Story 1080p remux (2019).mkv,tt7653254_MarriageStory.mkv,high,1,0,False,1,0,3,False,3,2,0,0,True,PLANNED,5,PLANNED,False,
tt8291806,tt8291806_PainandGlory,tt8291806_PainandGlory,tt8291806_PainandGlory/痛苦Y荣耀.2019   720P.西班牙语中字.mp4,痛苦Y荣耀.2019   720P.西班牙语中字.mp4,tt8291806_PainandGlory.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt8721424,tt8721424_TickTickBoom,tt8721424_TickTickBoom,"tt8721424_TickTickBoom/tick, tick...BOOM!.mp4","tick, tick...BOOM!.mp4",tt8721424_TickTickBoom.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt8999762,tt8999762_TheBrutalist,tt8999762_TheBrutalist,tt8999762_TheBrutalist/The.Brutalist.2024.1080p.WEBRip.x264.AAC5.1.mp4,The.Brutalist.2024.1080p.WEBRip.x264.AAC5.1.mp4,tt8999762_TheBrutalist.mp4,high,1,0,False,0,0,0,False,0,0,0,0,True,PLANNED,0,NONE,False,
tt9051908,tt9051908_Living,tt9051908_Living,tt9051908_Living/生之欲 Living 1080p remux (2022).mkv,生之欲 Living 1080p remux (2022).mkv,tt9051908_Living.mkv,high,1,0,False,5,0,4,True,3,2,0,0,True,PLANNED,5,PLANNED,False,
tt9100054,tt9100054_TheLostDaughter,tt9100054_TheLostDaughter,,,,none,0,0,False,0,0,0,False,1,0,0,1,False,NOT_REQUIRED,1,PLANNED,True,NO_USABLE_PRIMARY_VIDEO;MANUAL_REVIEW
tt9114286,tt9114286_BlackPantherWakandaForever,tt9114286_BlackPantherWakandaForever,tt9114286_BlackPantherWakandaForever/Black.Panther.Wakanda.Forever.2022.BluRay.2160p.TrueHD7.1.2Audio.H.265.10bit.HDR-DreamHD.mkv,Black.Panther.Wakanda.Forever.2022.BluRay.2160p.TrueHD7.1.2Audio.H.265.10bit.HDR-DreamHD.mkv,tt9114286_BlackPantherWakandaForever.mkv,high,1,0,False,0,0,7,True,0,0,0,0,True,PLANNED,0,NONE,False,
tt9620292,tt9620292_PromisingYoungWoman,tt9620292_PromisingYoungWoman,tt9620292_PromisingYoungWoman/前程似锦的女孩 1080p remux (2020).mkv,前程似锦的女孩 1080p remux (2020).mkv,tt9620292_PromisingYoungWoman.mkv,high,1,0,False,1,0,7,True,0,2,0,0,True,PLANNED,2,PLANNED,False,
tt9770150,tt9770150_Nomadland,tt9770150_Nomadland,tt9770150_Nomadland/Nomadland.2020.2160p.WEB-DL.x265.8bit.SDR.DTS-HD.MA.5.1-SWTYBLZ.mkv,Nomadland.2020.2160p.WEB-DL.x265.8bit.SDR.DTS-HD.MA.5.1-SWTYBLZ.mkv,tt9770150_Nomadland.mkv,high,1,0,False,1,0,1,True,0,0,0,0,True,PLANNED,0,NONE,False,
tt9784798,tt9784798_JudasAndTheBlackMessiah,tt9784798_JudasAndTheBlackMessiah,tt9784798_JudasAndTheBlackMessiah/犹大与黑弥赛亚.2021.1080P.中英双字.mkv,犹大与黑弥赛亚.2021.1080P.中英双字.mkv,tt9784798_JudasAndTheBlackMessiah.mkv,high,1,0,False,0,0,0,False,1,0,0,0,True,PLANNED,1,PLANNED,False,
